investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_id
INV000431,2024-02-12,119599,SIP,478,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Cheque,Verified,TX_002704
INV004146,2024-02-12,119095,SIP,47564,Uttar Pradesh,Agra,B30,56+,Male,40.7,UPI,Verified,TX_002705
INV000432,2024-02-12,100033,SIP,2375,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified,TX_002706
INV002932,2024-02-12,120503,REDEMPTION,416231,Haryana,Gurugram,T30,36-45,Female,28.4,UPI,Verified,TX_002707
INV003079,2024-02-12,101206,SIP,6503,Gujarat,Surat,T30,26-35,Male,8.5,Mandate,Pending,TX_002708
INV000935,2024-02-12,119599,SIP,2507,Telangana,Hyderabad,T30,36-45,Male,14.6,UPI,Verified,TX_002709
INV003438,2024-02-12,119598,SIP,7290,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified,TX_002710
INV002794,2024-02-12,118634,SIP,4281,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,UPI,Verified,TX_002711
INV003636,2024-02-12,148567,LUMPSUM,112957,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified,TX_002712
INV001014,2024-02-12,101207,SIP,1189,Punjab,Chandigarh,T30,18-25,Female,6.9,Net Banking,Verified,TX_002713
INV003379,2024-02-12,148568,REDEMPTION,337426,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified,TX_002714
INV001340,2024-02-12,101207,REDEMPTION,138600,Karnataka,Mysore,B30,36-45,Male,37.6,UPI,Verified,TX_002715
INV000014,2024-02-12,100016,LUMPSUM,258333,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Cheque,Verified,TX_002716
INV000363,2024-02-12,119599,SIP,11864,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified,TX_002717
INV000570,2024-02-12,120843,SIP,5389,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified,TX_002718
INV002019,2024-02-12,120844,LUMPSUM,96272,Delhi,New Delhi,T30,36-45,Male,19.8,Cheque,Verified,TX_002719
INV004085,2024-02-12,101208,REDEMPTION,298503,Maharashtra,Pune,T30,36-45,Female,34.5,Mandate,Verified,TX_002720
INV004460,2024-02-12,119095,SIP,2911,Haryana,Gurugram,T30,26-35,Male,24.7,Net Banking,Pending,TX_002721
INV002542,2024-02-12,119094,REDEMPTION,342178,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified,TX_002722
INV000990,2024-02-12,120841,SIP,5174,West Bengal,Kolkata,T30,56+,Male,32.4,Cheque,Verified,TX_002723
INV000685,2024-02-12,149323,SIP,435,Karnataka,Bangalore,T30,18-25,Male,4.0,Cheque,Verified,TX_002724
INV003491,2024-02-12,149322,SIP,3008,Delhi,Noida,T30,46-55,Male,92.5,Net Banking,Verified,TX_002725
INV003225,2024-02-12,100025,LUMPSUM,283739,West Bengal,Kolkata,T30,26-35,Male,9.2,Cheque,Verified,TX_002726
INV003426,2024-02-12,119092,LUMPSUM,137087,Karnataka,Bangalore,T30,46-55,Male,27.8,Mandate,Verified,TX_002727
INV001692,2024-02-12,100016,SIP,15519,Rajasthan,Jaipur,T30,26-35,Male,11.7,UPI,Verified,TX_002728
INV003750,2024-02-12,100025,SIP,7736,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Mandate,Verified,TX_002729
INV003533,2024-02-12,120843,SIP,2491,Telangana,Hyderabad,T30,56+,Female,11.4,Cheque,Verified,TX_002730
INV001150,2024-02-12,101207,SIP,46438,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified,TX_002731
INV000260,2024-02-12,102886,LUMPSUM,98111,Delhi,Gurugram,T30,18-25,Male,4.1,Cheque,Verified,TX_002732
INV000581,2024-02-12,102887,LUMPSUM,199364,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Mandate,Verified,TX_002733
INV002456,2024-02-12,100025,LUMPSUM,171805,Delhi,Gurugram,T30,26-35,Male,22.5,Cheque,Verified,TX_002734
INV000749,2024-02-12,101206,LUMPSUM,156895,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Mandate,Verified,TX_002735
INV001741,2024-02-12,120841,REDEMPTION,491114,Rajasthan,Udaipur,B30,36-45,Male,52.8,Mandate,Verified,TX_002736
INV003804,2024-02-12,102887,LUMPSUM,376556,Karnataka,Bangalore,T30,46-55,Male,81.9,Net Banking,Verified,TX_002737
INV000040,2024-02-12,148567,LUMPSUM,200659,Karnataka,Mysore,B30,26-35,Male,14.7,Cheque,Verified,TX_002738
INV004522,2024-02-12,102886,LUMPSUM,269126,Punjab,Chandigarh,T30,46-55,Female,69.1,Cheque,Verified,TX_002739
INV002467,2024-02-12,118636,SIP,12975,Punjab,Chandigarh,T30,36-45,Male,12.3,Net Banking,Verified,TX_002740
INV003853,2024-02-12,120507,SIP,2655,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Net Banking,Verified,TX_002741
INV004243,2024-02-12,118634,SIP,13203,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Verified,TX_002742
INV001507,2024-02-12,119599,LUMPSUM,353564,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Verified,TX_002743
INV003593,2024-02-12,120507,SIP,41714,Karnataka,Bangalore,T30,26-35,Female,21.6,Net Banking,Pending,TX_002744
INV000146,2024-02-12,118635,SIP,4460,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified,TX_002745
INV000473,2024-02-12,120842,REDEMPTION,491638,Karnataka,Mysore,B30,36-45,Male,15.4,UPI,Verified,TX_002746
INV003201,2024-02-13,120505,SIP,1917,Rajasthan,Jaipur,T30,36-45,Female,12.2,UPI,Verified,TX_002747
INV004641,2024-02-13,120844,SIP,2539,Haryana,Faridabad,B30,56+,Male,42.4,Net Banking,Verified,TX_002748
INV000291,2024-02-13,119120,SIP,3001,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,Verified,TX_002749
INV001499,2024-02-13,118633,LUMPSUM,292617,Karnataka,Mysore,B30,26-35,Male,12.9,UPI,Verified,TX_002750
INV002750,2024-02-13,119094,LUMPSUM,108284,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Cheque,Verified,TX_002751
INV004896,2024-02-13,149324,SIP,14261,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified,TX_002752
INV001867,2024-02-13,119092,SIP,5405,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Verified,TX_002753
INV002284,2024-02-13,148569,SIP,23158,Karnataka,Bangalore,T30,36-45,Male,55.3,UPI,Pending,TX_002754
INV002016,2024-02-13,149323,LUMPSUM,333319,Delhi,Noida,T30,46-55,Male,17.2,Net Banking,Verified,TX_002755
INV004945,2024-02-13,149322,LUMPSUM,456798,West Bengal,Kolkata,T30,36-45,Female,56.8,Cheque,Verified,TX_002756
INV003127,2024-02-13,148568,LUMPSUM,93578,Punjab,Amritsar,B30,46-55,Female,37.0,Mandate,Verified,TX_002757
INV002143,2024-02-13,118634,SIP,2054,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,Verified,TX_002758
INV002365,2024-02-13,101208,SIP,20432,Gujarat,Ahmedabad,T30,46-55,Male,76.9,UPI,Verified,TX_002759
INV000177,2024-02-13,119094,SIP,3452,Rajasthan,Jaipur,T30,26-35,Male,17.6,UPI,Verified,TX_002760
INV004289,2024-02-13,119120,SIP,1102,Karnataka,Bangalore,T30,26-35,Male,14.8,Mandate,Verified,TX_002761
INV001516,2024-02-13,120507,LUMPSUM,318705,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Net Banking,Verified,TX_002762
INV000548,2024-02-13,120506,LUMPSUM,183363,Karnataka,Mysore,B30,36-45,Male,53.2,UPI,Verified,TX_002763
INV003756,2024-02-13,101207,SIP,2571,Telangana,Hyderabad,T30,26-35,Male,6.9,Net Banking,Verified,TX_002764
INV003238,2024-02-13,118636,LUMPSUM,51531,Telangana,Hyderabad,T30,26-35,Male,24.1,Cheque,Verified,TX_002765
INV000271,2024-02-13,100033,LUMPSUM,95023,Tamil Nadu,Coimbatore,B30,26-35,Female,6.4,UPI,Pending,TX_002766
INV003559,2024-02-13,120844,SIP,8747,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,UPI,Verified,TX_002767
INV003960,2024-02-13,120503,REDEMPTION,54370,West Bengal,Kolkata,T30,26-35,Female,18.6,Cheque,Verified,TX_002768
INV003605,2024-02-13,119094,LUMPSUM,14530,Gujarat,Ahmedabad,T30,36-45,Male,15.5,Net Banking,Verified,TX_002769
INV003074,2024-02-13,149323,LUMPSUM,499401,Haryana,Faridabad,B30,26-35,Male,8.3,UPI,Verified,TX_002770
INV003086,2024-02-13,120842,SIP,444,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified,TX_002771
INV001400,2024-02-13,120506,LUMPSUM,223422,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Cheque,Verified,TX_002772
INV004694,2024-02-13,100033,SIP,862,Gujarat,Surat,T30,26-35,Male,9.9,Cheque,Verified,TX_002773
INV000736,2024-02-13,102885,SIP,4215,Haryana,Faridabad,B30,36-45,Female,39.4,Cheque,Verified,TX_002774
INV000210,2024-02-13,102887,SIP,8374,Rajasthan,Jaipur,T30,26-35,Male,9.1,Net Banking,Verified,TX_002775
INV003960,2024-02-13,101208,SIP,7290,West Bengal,Kolkata,T30,26-35,Female,18.6,Mandate,Verified,TX_002776
INV000383,2024-02-13,120841,SIP,2723,Telangana,Hyderabad,T30,26-35,Female,23.4,UPI,Verified,TX_002777
INV001031,2024-02-13,102887,LUMPSUM,361791,Delhi,New Delhi,T30,36-45,Female,23.0,Net Banking,Verified,TX_002778
INV000829,2024-02-13,120506,LUMPSUM,491246,West Bengal,Kolkata,T30,26-35,Female,23.1,Mandate,Verified,TX_002779
INV003655,2024-02-13,118635,SIP,29776,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Mandate,Verified,TX_002780
INV001998,2024-02-13,101208,REDEMPTION,397889,Haryana,Faridabad,B30,26-35,Male,19.2,Cheque,Verified,TX_002781
INV004682,2024-02-13,100033,SIP,50457,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,Verified,TX_002782
INV003435,2024-02-13,118633,SIP,28181,Maharashtra,Nashik,B30,26-35,Female,17.8,UPI,Verified,TX_002783
INV003484,2024-02-13,148569,SIP,2909,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Cheque,Verified,TX_002784
INV001639,2024-02-13,148568,LUMPSUM,280371,West Bengal,Kolkata,T30,56+,Male,14.3,Net Banking,Verified,TX_002785
INV000862,2024-02-13,101207,SIP,53172,Uttar Pradesh,Agra,B30,26-35,Female,24.4,Net Banking,Verified,TX_002786
INV000887,2024-02-13,120504,SIP,26100,Tamil Nadu,Coimbatore,B30,36-45,Male,53.9,Cheque,Verified,TX_002787
INV004154,2024-02-13,119552,SIP,6400,Karnataka,Mysore,B30,18-25,Male,4.7,Cheque,Verified,TX_002788
INV000078,2024-02-13,102885,LUMPSUM,463630,Haryana,Faridabad,B30,26-35,Male,20.2,Cheque,Verified,TX_002789
INV003912,2024-02-13,102887,SIP,1194,West Bengal,Kolkata,T30,26-35,Male,8.5,Mandate,Verified,TX_002790
INV000683,2024-02-13,101206,SIP,4295,Maharashtra,Mumbai,T30,26-35,Female,17.4,Net Banking,Verified,TX_002791
INV000102,2024-02-13,119552,SIP,467,Gujarat,Surat,T30,26-35,Male,21.9,Cheque,Verified,TX_002792
INV000563,2024-02-13,120503,SIP,559,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Mandate,Verified,TX_002793
INV004161,2024-02-13,125497,SIP,27485,Telangana,Hyderabad,T30,46-55,Male,94.7,Mandate,Verified,TX_002794
INV002616,2024-02-13,119095,REDEMPTION,45118,Tamil Nadu,Coimbatore,B30,26-35,Male,21.9,UPI,Verified,TX_002795
INV001924,2024-02-13,100033,REDEMPTION,394606,Karnataka,Bangalore,T30,18-25,Male,4.9,UPI,Verified,TX_002796
INV003369,2024-02-13,120503,SIP,10586,Delhi,Noida,T30,26-35,Male,21.4,Cheque,Verified,TX_002797
INV001616,2024-02-13,118635,SIP,6162,Tamil Nadu,Chennai,T30,26-35,Male,23.2,Cheque,Verified,TX_002798
INV000446,2024-02-13,120506,SIP,4680,Rajasthan,Jaipur,T30,26-35,Female,23.8,Mandate,Verified,TX_002799
INV003141,2024-02-13,119598,SIP,7264,Maharashtra,Pune,T30,36-45,Female,40.1,Mandate,Verified,TX_002800
INV003683,2024-02-13,119551,LUMPSUM,207581,Telangana,Hyderabad,T30,26-35,Female,21.0,Net Banking,Verified,TX_002801
INV002003,2024-02-13,119120,SIP,29381,Delhi,New Delhi,T30,26-35,Female,20.1,UPI,Verified,TX_002802
INV000165,2024-02-13,148567,LUMPSUM,159345,Punjab,Chandigarh,T30,36-45,Female,18.8,Cheque,Pending,TX_002803
INV003101,2024-02-13,118636,REDEMPTION,425458,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Cheque,Verified,TX_002804
INV000978,2024-02-13,119092,SIP,2359,West Bengal,Kolkata,T30,26-35,Male,18.6,Cheque,Verified,TX_002805
INV000294,2024-02-13,118635,SIP,14443,Maharashtra,Nashik,B30,36-45,Female,30.8,Mandate,Verified,TX_002806
INV002038,2024-02-13,101207,LUMPSUM,435729,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Net Banking,Verified,TX_002807
INV000935,2024-02-13,120505,SIP,53028,Telangana,Hyderabad,T30,36-45,Male,14.6,Cheque,Verified,TX_002808
INV003169,2024-02-13,100033,LUMPSUM,412610,Telangana,Hyderabad,T30,26-35,Female,11.2,UPI,Verified,TX_002809
INV004145,2024-02-13,149323,SIP,12320,Gujarat,Surat,T30,18-25,Male,4.9,Cheque,Verified,TX_002810
INV002720,2024-02-13,119093,SIP,1066,Karnataka,Bangalore,T30,26-35,Male,19.2,Net Banking,Verified,TX_002811
INV000112,2024-02-13,119120,SIP,11029,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Net Banking,Verified,TX_002812
INV000083,2024-02-13,118636,REDEMPTION,92712,Uttar Pradesh,Kanpur,B30,56+,Female,42.0,UPI,Verified,TX_002813
INV001257,2024-02-13,119598,SIP,7783,Punjab,Chandigarh,T30,26-35,Female,6.3,Net Banking,Verified,TX_002814
INV003196,2024-02-13,118633,SIP,6091,West Bengal,Kolkata,T30,26-35,Female,20.1,Mandate,Verified,TX_002815
INV001561,2024-02-13,118635,REDEMPTION,523445,Rajasthan,Udaipur,B30,36-45,Male,39.4,Net Banking,Verified,TX_002816
INV003545,2024-02-13,119120,SIP,1769,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Net Banking,Verified,TX_002817
INV003047,2024-02-13,149323,SIP,1989,Maharashtra,Mumbai,T30,46-55,Male,40.0,Net Banking,Verified,TX_002818
INV003697,2024-02-13,118636,SIP,6811,Maharashtra,Mumbai,T30,18-25,Male,6.3,Cheque,Verified,TX_002819
INV002034,2024-02-13,101208,SIP,1966,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Pending,TX_002820
INV004022,2024-02-13,100025,LUMPSUM,386075,Maharashtra,Nashik,B30,36-45,Male,21.9,UPI,Verified,TX_002821
INV003263,2024-02-13,119094,SIP,1068,Tamil Nadu,Chennai,T30,26-35,Female,12.5,Mandate,Verified,TX_002822
INV003060,2024-02-13,119093,LUMPSUM,208452,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified,TX_002823
INV001500,2024-02-14,100025,REDEMPTION,276479,Maharashtra,Pune,T30,26-35,Female,6.5,Cheque,Verified,TX_002824
INV000333,2024-02-14,101206,SIP,21361,Maharashtra,Nashik,B30,26-35,Male,14.8,UPI,Verified,TX_002825
INV002280,2024-02-14,102886,LUMPSUM,390071,Karnataka,Mysore,B30,18-25,Male,3.5,Cheque,Verified,TX_002826
INV003350,2024-02-14,119551,SIP,6881,Maharashtra,Nashik,B30,46-55,Female,37.7,UPI,Verified,TX_002827
INV004384,2024-02-14,102885,LUMPSUM,371876,Delhi,Noida,T30,26-35,Male,12.1,Net Banking,Verified,TX_002828
INV002018,2024-02-14,119094,LUMPSUM,294574,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Net Banking,Verified,TX_002829
INV001491,2024-02-14,149322,SIP,1095,Tamil Nadu,Chennai,T30,56+,Male,78.5,Cheque,Verified,TX_002830
INV004542,2024-02-14,119095,SIP,2014,Maharashtra,Pune,T30,36-45,Male,53.7,Mandate,Verified,TX_002831
INV000333,2024-02-14,100016,SIP,6242,Maharashtra,Nashik,B30,26-35,Male,14.8,Mandate,Verified,TX_002832
INV001716,2024-02-14,101206,SIP,2613,Haryana,Gurugram,T30,36-45,Male,45.0,Net Banking,Verified,TX_002833
INV000783,2024-02-14,119552,SIP,539,Gujarat,Ahmedabad,T30,46-55,Male,92.0,UPI,Verified,TX_002834
INV001257,2024-02-14,120506,LUMPSUM,175225,Punjab,Chandigarh,T30,26-35,Female,6.3,Cheque,Verified,TX_002835
INV000804,2024-02-14,119599,SIP,560,Karnataka,Mysore,B30,36-45,Male,39.7,Net Banking,Verified,TX_002836
INV002957,2024-02-14,120841,SIP,893,Tamil Nadu,Chennai,T30,26-35,Male,15.5,Net Banking,Verified,TX_002837
INV003543,2024-02-14,118633,LUMPSUM,518445,Maharashtra,Nashik,B30,26-35,Male,8.3,Net Banking,Verified,TX_002838
INV001575,2024-02-14,102886,LUMPSUM,268190,Karnataka,Bangalore,T30,26-35,Male,12.0,UPI,Verified,TX_002839
INV002116,2024-02-14,149322,LUMPSUM,288442,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,Verified,TX_002840
INV004423,2024-02-14,119095,REDEMPTION,390200,Haryana,Faridabad,B30,18-25,Female,7.0,UPI,Verified,TX_002841
INV004634,2024-02-14,120507,SIP,8206,Tamil Nadu,Chennai,T30,26-35,Male,15.1,Net Banking,Verified,TX_002842
INV004746,2024-02-14,148568,SIP,5760,Telangana,Hyderabad,T30,18-25,Male,6.0,Net Banking,Verified,TX_002843
INV000701,2024-02-14,119094,SIP,28914,West Bengal,Kolkata,T30,36-45,Female,55.6,Net Banking,Verified,TX_002844
INV001432,2024-02-14,119094,SIP,5588,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Net Banking,Verified,TX_002845
INV001485,2024-02-14,119092,SIP,59408,Rajasthan,Jaipur,T30,56+,Female,24.4,Cheque,Verified,TX_002846
INV003224,2024-02-14,125498,REDEMPTION,434666,Punjab,Amritsar,B30,26-35,Male,16.0,Mandate,Verified,TX_002847
INV000552,2024-02-14,125497,SIP,1063,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Mandate,Verified,TX_002848
INV001743,2024-02-14,148568,LUMPSUM,127773,Telangana,Hyderabad,T30,26-35,Male,23.5,UPI,Verified,TX_002849
INV001551,2024-02-14,102886,LUMPSUM,324733,Tamil Nadu,Chennai,T30,26-35,Female,21.7,Mandate,Verified,TX_002850
INV002803,2024-02-14,149324,LUMPSUM,215900,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Cheque,Verified,TX_002851
INV000569,2024-02-14,118633,REDEMPTION,152452,Madhya Pradesh,Indore,T30,26-35,Male,8.0,Cheque,Verified,TX_002852
INV004562,2024-02-14,119598,SIP,8107,Telangana,Hyderabad,T30,26-35,Female,19.0,Mandate,Verified,TX_002853
INV000069,2024-02-14,120844,SIP,14673,Gujarat,Ahmedabad,T30,56+,Female,35.9,Mandate,Verified,TX_002854
INV000396,2024-02-14,119552,SIP,1126,Rajasthan,Jaipur,T30,46-55,Male,38.5,Net Banking,Verified,TX_002855
INV001153,2024-02-14,149323,SIP,55472,Uttar Pradesh,Agra,B30,26-35,Male,16.3,Cheque,Verified,TX_002856
INV004488,2024-02-14,119120,SIP,17034,Maharashtra,Nashik,B30,56+,Male,69.8,Mandate,Verified,TX_002857
INV004770,2024-02-14,102886,SIP,52023,Gujarat,Surat,T30,18-25,Female,5.2,UPI,Pending,TX_002858
INV000666,2024-02-14,101206,LUMPSUM,21318,Maharashtra,Mumbai,T30,36-45,Male,49.7,Cheque,Verified,TX_002859
INV002838,2024-02-14,101207,REDEMPTION,364494,West Bengal,Kolkata,T30,56+,Female,71.9,Cheque,Verified,TX_002860
INV001734,2024-02-14,118633,SIP,1685,Karnataka,Bangalore,T30,36-45,Female,16.3,Net Banking,Verified,TX_002861
INV002199,2024-02-14,125498,SIP,4999,Gujarat,Ahmedabad,T30,26-35,Male,18.6,Net Banking,Verified,TX_002862
INV001747,2024-02-14,120842,REDEMPTION,510130,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Net Banking,Verified,TX_002863
INV002311,2024-02-14,100025,LUMPSUM,434474,Rajasthan,Udaipur,B30,36-45,Male,31.5,Net Banking,Verified,TX_002864
INV000892,2024-02-14,118633,SIP,14347,Gujarat,Ahmedabad,T30,36-45,Male,26.4,Net Banking,Verified,TX_002865
INV004290,2024-02-14,120506,LUMPSUM,246215,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Net Banking,Verified,TX_002866
INV001765,2024-02-14,102886,SIP,3576,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Cheque,Verified,TX_002867
INV002124,2024-02-14,120505,SIP,10404,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Cheque,Verified,TX_002868
INV002570,2024-02-14,119551,SIP,4371,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Verified,TX_002869
INV003153,2024-02-14,118636,SIP,465,Madhya Pradesh,Indore,T30,36-45,Female,20.5,Net Banking,Verified,TX_002870
INV004360,2024-02-14,149324,REDEMPTION,438981,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,Cheque,Verified,TX_002871
INV001312,2024-02-14,125497,LUMPSUM,154197,Delhi,Noida,T30,26-35,Male,6.9,UPI,Verified,TX_002872
INV002530,2024-02-14,120503,SIP,13699,Telangana,Hyderabad,T30,36-45,Male,53.9,Mandate,Verified,TX_002873
INV004973,2024-02-14,101207,SIP,5059,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Mandate,Verified,TX_002874
INV004358,2024-02-14,100033,SIP,5757,Tamil Nadu,Coimbatore,B30,26-35,Male,6.5,UPI,Verified,TX_002875
INV003042,2024-02-14,100016,LUMPSUM,166053,Tamil Nadu,Coimbatore,B30,46-55,Male,23.5,UPI,Verified,TX_002876
INV001762,2024-02-14,148568,LUMPSUM,516163,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Pending,TX_002877
INV001741,2024-02-14,148567,SIP,7802,Rajasthan,Udaipur,B30,36-45,Male,52.8,Mandate,Verified,TX_002878
INV002157,2024-02-14,148568,SIP,2880,Punjab,Chandigarh,T30,26-35,Male,16.9,Cheque,Verified,TX_002879
INV003189,2024-02-14,149324,SIP,2600,Tamil Nadu,Chennai,T30,36-45,Female,44.6,UPI,Verified,TX_002880
INV000481,2024-02-14,100025,SIP,9340,Madhya Pradesh,Bhopal,B30,26-35,Female,13.4,UPI,Verified,TX_002881
INV001643,2024-02-14,101207,SIP,21624,Punjab,Amritsar,B30,36-45,Male,28.4,Mandate,Verified,TX_002882
INV001102,2024-02-14,120503,SIP,24949,West Bengal,Kolkata,T30,46-55,Male,22.2,UPI,Verified,TX_002883
INV003002,2024-02-14,119599,SIP,2184,Maharashtra,Pune,T30,26-35,Male,17.0,Cheque,Verified,TX_002884
INV004611,2024-02-14,120503,SIP,466,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Mandate,Verified,TX_002885
INV003306,2024-02-14,119598,LUMPSUM,410320,Gujarat,Ahmedabad,T30,36-45,Male,14.6,Mandate,Verified,TX_002886
INV000634,2024-02-15,118635,SIP,16929,Karnataka,Bangalore,T30,26-35,Female,22.7,Mandate,Pending,TX_002887
INV000522,2024-02-15,100016,SIP,2320,Punjab,Chandigarh,T30,26-35,Female,10.8,Mandate,Verified,TX_002888
INV002989,2024-02-15,102887,SIP,860,Haryana,Faridabad,B30,46-55,Male,16.3,Net Banking,Verified,TX_002889
INV004953,2024-02-15,119598,SIP,9177,Haryana,Faridabad,B30,36-45,Male,36.3,Cheque,Verified,TX_002890
INV003894,2024-02-15,101208,LUMPSUM,207610,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified,TX_002891
INV003314,2024-02-15,119598,SIP,27615,Telangana,Hyderabad,T30,36-45,Female,25.6,Cheque,Verified,TX_002892
INV001951,2024-02-15,148568,REDEMPTION,423132,Punjab,Chandigarh,T30,26-35,Male,10.6,Mandate,Verified,TX_002893
INV001618,2024-02-15,101208,SIP,812,Karnataka,Bangalore,T30,56+,Female,28.0,Net Banking,Pending,TX_002894
INV003935,2024-02-15,149322,SIP,7471,Rajasthan,Udaipur,B30,26-35,Male,7.6,UPI,Verified,TX_002895
INV002515,2024-02-15,119093,LUMPSUM,236742,West Bengal,Kolkata,T30,56+,Female,73.9,UPI,Pending,TX_002896
INV003285,2024-02-15,100016,REDEMPTION,240171,Maharashtra,Pune,T30,36-45,Male,24.0,UPI,Verified,TX_002897
INV001096,2024-02-15,119599,LUMPSUM,292567,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,Verified,TX_002898
INV004465,2024-02-15,118633,LUMPSUM,87516,Gujarat,Surat,T30,26-35,Male,14.2,Cheque,Verified,TX_002899
INV000621,2024-02-15,100016,SIP,49784,Rajasthan,Udaipur,B30,56+,Female,45.8,Cheque,Verified,TX_002900
INV001955,2024-02-15,119598,SIP,13420,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Net Banking,Verified,TX_002901
INV002937,2024-02-15,148568,SIP,2816,Rajasthan,Jaipur,T30,56+,Male,64.5,Mandate,Verified,TX_002902
INV003289,2024-02-15,148567,SIP,16755,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,Mandate,Verified,TX_002903
INV003260,2024-02-15,119551,SIP,1645,Madhya Pradesh,Indore,T30,18-25,Male,7.9,UPI,Verified,TX_002904
INV003231,2024-02-15,119095,SIP,24872,Haryana,Gurugram,T30,26-35,Male,9.1,UPI,Verified,TX_002905
INV002214,2024-02-15,101208,LUMPSUM,425118,Delhi,Gurugram,T30,36-45,Female,50.5,Net Banking,Verified,TX_002906
INV004749,2024-02-15,102886,REDEMPTION,252788,Karnataka,Bangalore,T30,56+,Male,45.5,Cheque,Verified,TX_002907
INV004067,2024-02-15,118635,LUMPSUM,128436,Delhi,Gurugram,T30,26-35,Male,8.5,Cheque,Verified,TX_002908
INV000124,2024-02-15,102887,SIP,2540,Punjab,Amritsar,B30,36-45,Female,46.2,Net Banking,Verified,TX_002909
INV000974,2024-02-15,101207,LUMPSUM,199233,Maharashtra,Mumbai,T30,46-55,Male,88.6,Cheque,Verified,TX_002910
INV002827,2024-02-15,119093,SIP,924,Karnataka,Mysore,B30,36-45,Female,58.1,Mandate,Verified,TX_002911
INV001708,2024-02-15,102887,REDEMPTION,109238,Haryana,Faridabad,B30,18-25,Male,7.7,Net Banking,Verified,TX_002912
INV000328,2024-02-15,148568,REDEMPTION,79791,Madhya Pradesh,Bhopal,B30,26-35,Male,19.6,UPI,Verified,TX_002913
INV004903,2024-02-15,119093,SIP,4043,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified,TX_002914
INV004655,2024-02-15,120506,SIP,3112,Telangana,Hyderabad,T30,36-45,Male,19.7,Mandate,Verified,TX_002915
INV002724,2024-02-15,148567,SIP,1827,Rajasthan,Udaipur,B30,36-45,Male,26.3,Cheque,Verified,TX_002916
